DEPTH,C13Z,C24Z,CALZ,CN,CNCD,GRZ,LSN,PE,PORD,SSN,TENZ,ZCOR,ZDEN
468.8,278.8832,283.2902,281.0867,-999.25,31.085,56.2087,719.9387,2.2739,14.9754,2204.8284,-13.2373,17.0528,2402.9065
468.9,278.9832,283.5276,281.2554,-999.25,31.1174,55.706,715.48,2.2022,15.0936,2192.6431,-11.8217,12.245,2400.9548
469,278.9674,283.7809,281.3741,-999.25,31.2517,56.2279,714.4506,2.1471,15.2555,2194.8611,-14.1435,8.798,2398.2847
469.1,278.9459,283.9448,281.4453,-999.25,31.471,57.36,714.8911,2.1425,15.3696,2204.8088,-18.2028,8.9822,2396.4014
469.2,279.041,284.0714,281.5562,-999.25,31.5177,58.8989,716.9674,2.1654,15.3465,2213.1555,-23.0227,13.7848,2396.7827
469.3,279.1639,284.2773,281.7206,-999.25,31.4548,60.4394,719.0444,2.1675,15.2812,2217.3054,-27.7561,18.8506,2397.8606
469.4,279.2585,284.6415,281.95,-999.25,31.2075,61.8886,720.3261,2.1108,15.1664,2211.8501,-31.6248,22.5945,2399.7549
469.5,279.1419,284.8235,281.9827,-999.25,30.928,62.8452,720.2051,2.0358,15.0834,2200.4722,-33.5382,22.7943,2401.1233
469.6,278.9908,284.8285,281.9096,-999.25,30.7241,63.4854,719.2021,1.9953,15.0158,2189.259,-35.3195,22.167,2402.2397
469.7,278.8602,284.4514,281.6558,-999.25,30.8559,63.4334,714.5109,2.0633,14.9702,2179.8708,-37.901,21.2745,2402.9917
469.8,278.844,283.8812,281.3626,-999.25,31.5912,63.2658,702.5223,2.2067,14.9171,2170.5996,-41.5704,23.6289,2403.8679
469.9,278.811,283.3098,281.0605,-999.25,32.4814,63.3954,688.5236,2.3402,14.864,2159.928,-45.0187,27.281,2404.7434
470,278.6577,282.8889,280.7733,-999.25,33.3956,64.4584,673.696,2.3949,14.8372,2145.0957,-46.9291,32.8772,2405.186
470.1,278.4508,282.8088,280.6298,-999.25,33.6222,65.843,666.4239,2.3482,14.9335,2129.552,-46.0629,36.9231,2403.5967
470.2,278.2735,282.7726,280.523,-999.25,33.5523,66.9343,662.71,2.2882,15.1038,2115.218,-44.0698,39.3694,2400.7871
470.3,278.1805,282.5594,280.37,-999.25,33.0963,66.7978,664.3282,2.2502,15.4488,2104.7153,-39.7392,38.3153,2395.095
470.4,277.9963,282.0676,280.032,-999.25,32.9036,65.8188,663.2162,2.2435,15.8869,2094.2466,-34.6156,39.5801,2387.8657
470.5,277.775,281.5683,279.6717,-999.25,32.8525,64.8034,660.2381,2.2404,16.327,2082.6948,-30.1149,42.7045,2380.6045
470.6,277.6366,281.2721,279.4543,-999.25,33.0341,64.2189,653.9396,2.2294,16.6804,2068.7385,-29.041,48.751,2374.7729
470.7,277.8237,281.1575,279.4906,-999.25,33.1726,63.6871,648.8186,2.213,16.8789,2057.2214,-31.0901,52.2422,2371.4985
470.8,278.3662,281.1852,279.7757,-999.25,32.6926,62.4479,653.3478,2.1919,16.807,2055.498,-34.2654,47.6043,2372.6851
470.9,278.9252,281.2959,280.1106,-999.25,31.9755,61.041,661.9337,2.1654,16.6448,2057.8064,-36.8884,40.4093,2375.3599
471,279.4533,281.658,280.5557,-999.25,31.0297,59.5862,675.646,2.1219,16.3472,2066.4822,-38.153,30.8464,2380.2715
471.1,279.9223,282.3271,281.1247,-999.25,30.5501,58.811,684.4905,2.0655,16.0854,2075.9448,-38.8296,25.8145,2384.5908
471.2,280.3619,282.9791,281.6705,-999.25,30.3455,58.2965,689.7682,2.0292,15.8878,2084.8599,-39.4713,22.3823,2387.8518
471.3,280.7045,283.5337,282.1191,-999.25,30.7089,58.1856,687.4434,2.0729,15.8541,2092.218,-39.9083,20.4094,2388.407
471.4,280.8925,284.288,282.5903,-999.25,31.3155,58.3865,681.4059,2.2063,15.9101,2096.8044,-39.9107,16.4375,2387.4827
471.5,281.0208,285.1491,283.0849,-999.25,31.8845,58.854,675.3557,2.3463,15.9442,2099.6455,-39.5648,11.7525,2386.9204
471.6,281.0287,286.0732,283.551,-999.25,32.281,59.9882,670.1559,2.4528,15.8495,2098.1055,-38.2581,6.9836,2388.4836
471.7,280.942,286.5866,283.7643,-999.25,32.6396,61.2289,664.6351,2.4677,15.5952,2093.4741,-37.0208,6.2408,2392.679
471.8,280.8572,286.9402,283.8987,-999.25,33.0261,62.2317,658.9874,2.4514,15.3244,2089.115,-36.0181,6.8261,2397.1482
471.9,280.8376,287.0904,283.964,-999.25,33.4747,62.2583,654.2081,2.4008,15.139,2089.0774,-35.0859,7.8905,2400.2065
472,280.8477,287.2818,284.0648,-999.25,33.6949,61.4773,654.775,2.3637,15.157,2098.3311,-31.7139,6.2902,2399.9092
472.1,280.876,287.4881,284.182,-999.25,33.7686,60.7003,657.8849,2.3334,15.2426,2110.8552,-26.8792,4.1532,2398.4978
472.2,280.9494,287.6791,284.3143,-999.25,33.577,60.6281,664.4189,2.325,15.4002,2125.5154,-19.1248,3.3377,2395.8975
472.3,280.9803,287.8151,284.3977,-999.25,33.3913,60.9874,668.7551,2.3448,15.539,2133.1692,-11.2891,6.174,2393.6072
472.4,280.9567,287.8907,284.4237,-999.25,33.2971,60.8784,666.9246,2.3559,15.6287,2124.1528,-5.5693,12.7837,2392.1267
472.5,280.9637,288.0172,284.4904,-999.25,33.2054,60.3937,663.1739,2.3516,15.709,2109.1582,-0.7184,18.7506,2390.8018
472.6,281.0182,288.2493,284.6338,-999.25,33.0758,59.2399,656.8259,2.3198,15.7875,2084.7422,2.1429,21.4707,2389.5059
472.7,280.9924,288.2834,284.6379,-999.25,33.0157,58.2915,649.7302,2.2943,15.9364,2060.2212,0.7281,18.7314,2387.0488
472.8,280.9585,288.2077,284.5831,-999.25,32.9641,57.7234,643.0165,2.297,16.1403,2037.1531,-2.7409,14.3232,2383.686
472.9,280.966,288.0108,284.4884,-999.25,32.86,58.1061,637.545,2.3831,16.4737,2016.2894,-9.7817,8.3047,2378.1838
473,281.0215,287.8926,284.4571,-999.25,32.8851,59.3415,628.8403,2.5229,16.9051,1989.5304,-16.6567,5.566,2371.0657
473.1,281.0629,287.7813,284.4221,-999.25,33.1765,60.8721,616.1208,2.6483,17.3562,1958.3788,-22.7507,4.6931,2363.6233
473.2,281.059,287.6829,284.371,-999.25,34.3586,62.8236,592.7217,2.6945,17.8165,1919.1125,-26.736,8.0555,2356.0283
473.3,281.0765,287.7411,284.4088,-999.25,36.1441,64.229,569.0792,2.6395,18.1929,1889.8655,-28.1493,13.7613,2349.8171
473.4,281.0934,287.9142,284.5038,-999.25,37.6062,65.1147,551.8105,2.5552,18.4883,1871.4529,-28.583,19.3943,2344.9436
473.5,281.0565,288.3358,284.6961,-999.25,37.1131,64.4569,559.4059,2.4391,18.5023,1884.7269,-27.465,23.4928,2344.7117
473.6,280.9635,288.6588,284.8111,-999.25,34.7907,62.5825,588.7308,2.3325,18.2009,1919.4235,-25.9681,26.1377,2349.6851
473.7,280.8759,288.484,284.6799,-999.25,32.2787,59.96,626.9608,2.2694,17.5688,1963.1761,-24.9593,26.4789,2360.1152
473.8,280.8477,287.755,284.3014,-999.25,30.5583,57.5161,658.9788,2.2631,16.8209,2002.0066,-24.8608,24.5905,2372.4558
473.9,280.9221,286.7923,283.8572,-999.25,29.6703,55.6725,679.7769,2.304,16.1431,2031.1073,-25.1773,21.6532,2383.6382
474,281.0298,286.4469,283.7384,-999.25,29.6565,54.6912,685.3892,2.3828,15.8001,2047.2426,-25.1674,18.7738,2389.2979
474.1,281.0995,286.4205,283.76,-999.25,29.8889,54.0357,686.1149,2.4569,15.5878,2058.459,-24.8329,16.6827,2392.801
474.2,281.0645,286.7921,283.9283,-999.25,30.523,53.9624,678.2449,2.5105,15.5665,2059.1907,-23.6091,16.8889,2393.1531
474.3,280.9573,286.9816,283.9694,-999.25,31.0246,54.0592,669.3805,2.5306,15.5271,2050.7024,-21.2399,18.3598,2393.8025
474.4,280.8535,287.1698,284.0117,-999.25,31.1433,54.0818,664.8369,2.5246,15.4747,2041.3185,-18.5172,19.4635,2394.6675
474.5,280.8167,287.3659,284.0912,-999.25,30.2463,53.911,673.7799,2.4506,15.442,2035.295,-15.0293,19.2671,2395.2063
474.6,280.8405,287.4729,284.1567,-999.25,29.1248,54.0111,691.5937,2.342,15.5574,2043.9866,-11.0695,17.3734,2393.3027
474.7,280.8377,287.552,284.1949,-999.25,28.2602,54.4186,708.5851,2.252,15.7224,2059.3545,-7.4029,14.9798,2390.5808
474.8,280.7705,287.6238,284.1971,-999.25,28.1973,55.6543,718.7177,2.2409,15.9195,2086.1792,-4.9155,12.693,2387.3276
474.9,280.8456,287.8166,284.3311,-999.25,28.6391,57.2207,720.8495,2.2904,15.9539,2111.2839,-4.0362,13.5035,2386.761
475,280.9789,288.0753,284.5271,-999.25,29.0946,58.573,721.4587,2.3352,15.8942,2132.5581,-3.7216,15.4677,2387.7454
475.1,281.096,288.476,284.786,-999.25,29.2504,58.846,722.5811,2.3111,15.6139,2142.7034,-4.2556,18.3825,2392.3706
475.2,281.05,288.9622,285.0061,-999.25,28.9749,57.9889,728.0526,2.2174,15.179,2147.5527,-5.4847,19.5769,2399.5461
475.3,281.0091,289.402,285.2055,-999.25,28.3299,56.4326,740.6016,2.1332,14.6082,2156.3457,-7.7384,18.1679,2408.9653
475.4,281.0349,289.6877,285.3613,-999.25,27.6605,55.0431,755.2157,2.0867,14.0511,2169.064,-9.9911,16.611,2418.1563
475.5,281.1157,289.702,285.4088,-999.25,27.0011,54.2728,772.6613,2.112,13.6082,2188.2385,-11.7258,15.4579,2425.4651
475.6,281.0976,289.828,285.4628,-999.25,26.4732,54.4553,787.6308,2.1427,13.4935,2204.5723,-11.4908,15.9339,2427.3572
475.7,281.0756,290.053,285.5643,-999.25,25.9562,54.9171,801.1516,2.1653,13.495,2216.762,-10.4705,17.5124,2427.3333
475.8,281.0854,290.3573,285.7213,-999.25,25.4829,55.9444,811.2366,2.1995,13.631,2220.4207,-8.445,22.7878,2425.0891
475.9,281.0686,290.3055,285.6871,-999.25,25.1538,57.3139,819.4744,2.3426,13.5032,2225.4214,-8.1276,34.6535,2427.1975
476,280.9389,290.0967,285.5178,-999.25,24.8505,58.5604,829.2521,2.5308,13.1825,2235.4822,-8.8952,47.2131,2432.4893
476.1,280.5335,289.704,285.1188,-999.25,24.5457,59.2693,844.4827,2.7661,12.4506,2259.1328,-11.9128,56.4258,2444.5647
476.2,280.1386,289.1382,284.6384,-999.25,24.2938,59.3024,861.2726,2.8688,11.6638,2288.917,-16.2345,53.2305,2457.5471
476.3,279.8344,288.3257,284.08,-999.25,24.2017,59.2153,873.2999,2.9044,11.0485,2314.9561,-20.6264,45.5133,2467.7007
476.4,279.7722,287.0594,283.4158,-999.25,24.6888,59.1661,866.796,2.8371,11.0592,2324.5513,-24.5875,32.6708,2467.5229
476.5,279.8756,286.575,283.2253,-999.25,26.0529,59.5501,838.1787,2.7816,11.7532,2318.5061,-26.4636,27.9984,2456.0723
476.6,279.9958,286.5317,283.2638,-999.25,27.676,59.9885,805.8964,2.7351,12.6172,2311.9734,-26.8849,27.9135,2441.8164
476.7,280.0324,287.1042,283.5683,-999.25,29.3001,60.0515,781.2596,2.7031,13.6129,2317.0701,-23.8757,36.0743,2425.3865
476.8,279.9563,287.4715,283.7139,-999.25,30.0246,59.3142,777.376,2.6933,14.5635,2338.2185,-20.4697,45.2771,2409.7019
476.9,279.8093,286.956,283.3827,-999.25,29.5454,57.629,793.5236,2.7328,15.5797,2364.415,-21.3008,50.9646,2392.9351
477,279.607,285.5717,282.5894,-999.25,29.0368,55.9302,807.6158,2.7779,16.6728,2381.9094,-23.3564,54.2795,2374.8989
477.1,279.3865,282.4328,280.9096,-999.25,28.8101,54.5774,809.9086,2.8045,17.8817,2375.8193,-26.1613,52.6348,2354.9526
477.2,279.4843,279.3438,279.414,-999.25,29.3002,54.3501,791.4243,2.7695,18.9034,2341.7842,-26.0661,48.0624,2338.0935
477.3,279.7667,277.1465,278.4565,-999.25,29.8912,54.5623,769.7411,2.7347,19.7144,2302.6316,-25.3704,44.0781,2324.7117
477.4,280.4344,276.9873,278.7108,-999.25,30.4877,55.5923,747.3643,2.7281,19.9729,2261.1899,-24.8287,42.4497,2320.4475
477.5,281.5201,278.2181,279.8691,-999.25,30.9509,57.1498,732.7625,2.766,19.4971,2236.9705,-26.8956,41.8666,2328.2976
477.6,282.7409,279.6902,281.2155,-999.25,31.3859,58.787,721.7399,2.8078,18.7546,2222.2966,-29.0298,40.1453,2340.5496
477.7,284.0615,281.2726,282.6671,-999.25,31.6775,60.4293,719.1095,2.8484,17.562,2227.2478,-29.1556,35.0428,2360.2271
477.8,284.9408,282.3966,283.6687,-999.25,31.4591,61.9153,725.5983,2.8752,16.3331,2239.8767,-26.6311,28.1601,2380.5037
477.9,285.5591,283.3448,284.452,-999.25,31.0069,63.2248,734.6459,2.8801,15.2321,2250.6038,-23.8375,21.4687,2398.6702
478,285.6529,284.0268,284.8398,-999.25,30.1639,63.8554,746.2734,2.8114,14.6141,2251.7585,-20.6817,16.515,2408.8677
478.1,285.7267,284.6552,285.1909,-999.25,29.4017,63.2903,754.9219,2.6971,14.6609,2245.2925,-15.0583,14.7322,2408.0955
478.2,285.9021,285.2771,285.5896,-999.25,28.7592,62.3193,761.9843,2.592,14.903,2238.7271,-7.7166,15.2036,2404.0999
478.3,286.3102,285.8839,286.097,-999.25,28.4054,61.0203,766.5428,2.5648,15.2651,2236.7825,3.7071,22.7116,2398.126
478.4,286.6004,286.4316,286.516,-999.25,28.0908,60.4454,771.86,2.6304,15.2767,2238.3936,15.866,35.1222,2397.9346
478.5,286.596,286.7665,286.6813,-999.25,27.5869,61.7199,778.9609,2.7714,14.5142,2235.3774,23.166,44.9488,2410.5161
478.6,286.5659,287.0022,286.7841,-999.25,27.0468,63.6875,785.0663,2.9122,13.5228,2227.2847,28.1562,50.5416,2426.873
478.7,286.4763,287.0277,286.752,-999.25,26.579,66.8149,786.4427,3.0293,12.2669,2208.4202,29.6186,47.3717,2447.5959
478.8,286.4124,286.6754,286.5439,-999.25,26.7625,70.3107,773.757,3.0447,11.3871,2181.2544,30.0245,40.1566,2462.1128
478.9,286.4267,286.2081,286.3174,-999.25,27.3033,73.5904,754.9005,3.0152,10.7722,2152.7495,29.5633,33.8168,2472.2593
479,286.6003,285.6749,286.1376,-999.25,28.515,76.0652,726.0268,2.9224,10.7064,2123.0884,25.5525,30.1512,2473.3447
479.1,286.6635,285.5078,286.0856,-999.25,29.8228,77.1312,698.4309,2.8802,10.9969,2093.7349,16.49,26.5104,2468.5518
479.2,286.6629,285.45,286.0564,-999.25,31.0332,77.656,672.8167,2.8612,11.3543,2063.708,6.8832,22.3109,2462.6545
479.3,286.6161,285.481,286.0485,-999.25,32.0037,77.2351,650.9637,2.8515,11.8091,2030.9133,-1.9359,18.1458,2455.1501
479.4,286.6292,285.4111,286.0201,-999.25,32.9222,76.1389,630.2882,2.7496,12.4114,1996.0814,-5.5529,18.4466,2445.2117
479.5,286.6504,285.333,285.9917,-999.25,33.8222,74.8145,610.8889,2.6217,13.0779,1963.2944,-6.5147,20.5189,2434.2146
479.6,286.6779,285.2985,285.9882,-999.25,34.3911,73.2523,598.7145,2.4871,13.8128,1941.2825,-3.1873,24.5204,2422.0886
479.7,286.6752,285.2839,285.9796,-999.25,33.7843,72.5993,604.0821,2.4263,14.2992,1939.9998,-0.0686,26.3073,2414.064
479.8,286.6434,285.2667,285.955,-999.25,32.8006,72.6418,615.72,2.394,14.6117,1946.4844,2.9349,27.2488,2408.9072
479.9,286.5703,285.3101,285.9402,-999.25,31.6074,74.4568,633.7158,2.4054,14.5057,1963.4951,6.4795,27.3424,2410.6555
480,286.5528,285.5789,286.0658,-999.25,30.9633,77.1344,645.4776,2.4246,14.1905,1977.6533,11.9193,28.3808,2415.8574
480.1,286.5779,286.0843,286.3311,-999.25,30.8939,79.313,646.8222,2.4186,13.7946,1979.5784,20.3456,32.7154,2422.3894
480.2,286.6028,286.5215,286.5622,-999.25,30.7874,80.8492,647.3675,2.3922,13.4047,1977.6876,26.7067,37.8594,2428.823
480.3,286.6108,286.7483,286.6796,-999.25,30.4072,81.1292,649.7797,2.3242,13.0418,1971.4597,25.1485,43.7323,2434.8108
480.4,286.5772,286.8289,286.7031,-999.25,29.757,80.3788,658.5969,2.2515,12.7802,1973.7936,13.1352,47.6539,2439.1267
480.5,286.5647,286.8831,286.7238,-999.25,29.279,79.345,668.0164,2.1896,12.5897,1984.0522,-0.2853,50.2252,2442.2705
480.6,286.6264,286.9138,286.7701,-999.25,29.3107,77.8128,677.8951,2.1619,12.5534,2014.7076,-13.9816,50.0292,2442.8684
480.7,286.6811,286.9809,286.831,-999.25,29.5641,76.0796,692.7988,2.198,12.5477,2069.2549,-22.9783,50.4336,2442.9626
480.8,286.6827,287.0024,286.8426,-999.25,29.6821,74.5192,711.4391,2.2629,12.4768,2129.6006,-29.9182,51.4933,2444.1326
480.9,286.5906,286.8448,286.7177,-999.25,29.3694,73.776,737.2839,2.3795,12.1997,2193.5659,-32.7387,52.577,2448.7051
481,286.5671,286.4871,286.5271,-999.25,28.8536,74.4069,760.4622,2.4417,11.794,2239.114,-30.8951,50.1508,2455.3989
481.1,286.5869,286.0052,286.2961,-999.25,28.3788,75.2892,779.4034,2.4439,11.4496,2273.3003,-27.442,46.3808,2461.0815
481.2,286.6717,285.2899,285.9808,-999.25,28.1229,75.8994,786.4398,2.3117,11.4521,2281.5051,-23.0426,41.2986,2461.0413
481.3,286.7798,284.6386,285.7092,-999.25,27.973,74.9007,785.4542,2.2237,12.0288,2271.2737,-24.3358,40.5734,2451.5256
481.4,286.9439,283.9254,285.4346,-999.25,27.7951,73.4001,783.2404,2.2002,12.7816,2256.1526,-27.8011,42.1253,2439.103
481.5,287.3042,282.8754,285.0898,-999.25,27.5556,71.7626,780.0495,2.3455,13.6685,2235.2371,-34.0151,46.4352,2424.4695
481.6,287.7221,281.9876,284.8549,-999.25,27.5078,71.265,773.3685,2.5659,14.3025,2213.5559,-39.3831,47.778,2414.0095
481.7,287.8505,282.3432,285.0968,-999.25,27.9036,72.0424,759.6473,2.7645,14.3056,2192.502,-35.8485,44.9473,2413.9575
481.8,287.8598,283.0264,285.4431,-999.25,28.3775,72.7036,745.082,2.9152,14.0694,2172.0657,-28.0978,41.6649,2417.855
481.9,287.764,284.0786,285.9213,-999.25,28.7612,72.9208,732.8991,2.9409,13.4572,2153.7673,-15.2003,38.2657,2427.9563
482,287.8376,284.9445,286.3911,-999.25,28.5512,73.0012,732.1371,2.7964,12.9467,2143.032,-12.6534,35.1049,2436.3796
482.1,287.9225,285.8181,286.8703,-999.25,28.2405,73.1961,734.7144,2.6221,12.6418,2137.6057,-16.5977,31.1071,2441.4106
482.2,287.9507,286.7946,287.3726,-999.25,27.944,73.275,741.3893,2.4485,12.8564,2144.5181,-30.2827,25.2876,2437.8687
482.3,287.8658,287.5646,287.7152,-999.25,27.9947,71.7055,746.0404,2.3677,13.5111,2160.6631,-35.994,20.8508,2427.0674
482.4,287.7772,288.0114,287.8943,-999.25,28.1273,69.4806,749.6384,2.3071,14.2123,2177.2292,-35.7238,18.0169,2415.4976
482.5,287.7228,287.8644,287.7936,-999.25,28.3286,66.6105,751.3455,2.2611,14.8391,2191.0637,-26.0946,18.0599,2405.1553
482.6,287.6783,287.7865,287.7324,-999.25,28.5069,65.3917,752.5007,2.238,15.1623,2202.2957,-22.6359,17.1548,2399.8223
482.7,287.5577,287.7618,287.6597,-999.25,28.7159,64.921,753.7676,2.2453,15.3699,2215.1841,-22.7177,15.5214,2396.3965
482.8,287.2077,287.923,287.5653,-999.25,29.0319,65.5643,756.0144,2.3331,15.3997,2235.6238,-27.1322,13.2076,2395.9045
482.9,286.8099,287.941,287.3754,-999.25,29.2287,66.0757,762.5819,2.4149,15.4457,2263.5454,-26.2571,13.5312,2395.1453
483,286.3867,287.5965,286.9916,-999.25,29.3108,66.3744,771.2474,2.4613,15.5249,2292.4048,-23.4224,14.6643,2393.8384
483.1,285.9355,286.3698,286.1526,-999.25,29.0787,66.0266,783.8493,2.4052,15.676,2318.2603,-18.9662,15.4403,2391.3457
483.2,285.7284,285.8677,285.798,-999.25,28.593,65.1505,798.09,2.317,15.8177,2337.3047,-15.6858,13.6198,2389.0083
483.3,285.6897,287.5688,286.6293,-999.25,28.1593,64.4338,807.6325,2.2872,15.8863,2345.3918,-14.9308,8.5263,2387.876
483.4,285.5347,289.3288,287.4317,-999.25,27.903,64.1507,812.6165,2.2843,15.9366,2348.6323,-14.5812,2.8506,2387.0466
483.5,285.3294,290.4804,287.9049,-999.25,28.0263,64.7288,807.7282,2.3154,15.9686,2341.0747,-14.544,-3.1838,2386.5183
483.6,285.8642,290.4293,288.1468,-999.25,28.3202,65.465,795.7057,2.3329,15.9986,2320.3191,-16.043,-7.19,2386.0229
483.7,286.6759,290.2583,288.4671,-999.25,28.5937,65.965,782.4092,2.3378,16.0223,2294.7058,-18.8445,-9.0691,2385.6313
483.8,287.803,290.1223,288.9626,-999.25,28.8161,65.9455,767.2415,2.3231,16.0418,2260.8484,-23.5434,-5.0784,2385.3108
483.9,288.4857,290.1237,289.3047,-999.25,28.8774,66.0077,754.7661,2.3302,16.0644,2227.1914,-24.8737,4.6628,2384.937
484,288.9621,290.1227,289.5424,-999.25,28.7414,66.2767,746.6275,2.3549,16.0426,2197.521,-23.6279,14.1951,2385.2974
484.1,288.9973,290.1265,289.5619,-999.25,27.9853,66.8385,752.7829,2.408,15.8074,2181.8323,-17.1524,20.735,2389.1782
484.2,287.2357,290.3632,288.7995,-999.25,26.7973,66.8945,776.6816,2.4547,15.118,2192.3113,-10.3343,28.1089,2400.5532
484.3,284.6159,290.6721,287.644,-999.25,25.6888,66.583,805.4754,2.511,14.2575,2217.4077,-4.4236,38.8734,2414.752
484.4,280.6578,290.9276,285.7927,-999.25,25.0144,65.2559,842.9909,2.6197,13.1576,2281.7383,-0.4503,59.7769,2432.9001
484.5,276.8059,290.4008,283.6033,-999.25,24.3461,62.7358,905.0601,2.8018,12.1606,2404.9324,2.941,82.7949,2449.3506
484.6,273.159,289.4826,281.3208,-999.25,23.4463,59.8749,985.4747,2.999,11.1817,2556.2935,5.5066,101.1892,2465.5024
484.7,270.2361,287.5295,278.8828,-999.25,21.8332,56.7447,1115.7953,3.1762,10.0222,2765.0356,4.2634,99.0822,2484.6331
484.8,268.2781,284.3014,276.2897,-999.25,20.0375,53.8763,1272.556,3.2659,8.3273,2987.3542,-1.2941,76.848,2512.5994
484.9,267.3171,280.7489,274.033,-999.25,18.78,51.8734,1401.3649,3.1832,6.5155,3147.3455,-8.2843,38.4142,2542.4941
485,266.9075,278.2807,272.5941,-999.25,17.9142,50.5655,1489.5482,3.0217,5.2029,3252.3928,-14.0622,1.822,2564.1523
485.1,267.3593,278.4044,272.8819,-999.25,17.9461,50.9537,1477.8466,2.6986,5.3642,3231.2412,-17.4454,-22.9409,2561.4902
485.2,268.0864,280.3423,274.2144,-999.25,19.1551,53.0459,1356.7875,2.346,7.3214,3085.0886,-21.2155,-22.9709,2529.1973
485.3,269.199,282.6001,275.8996,-999.25,20.8091,55.384,1213.7999,2.0569,9.6978,2912.3171,-25.7126,-15.0651,2489.9861
485.4,271.5682,285.2066,278.3874,-999.25,23.1834,57.8277,1056.0206,1.9378,12.4682,2715.0337,-30.7741,5.0025,2444.2756
485.5,274.9017,287.3098,281.1058,-999.25,25.1705,59.9561,948.4283,1.9637,14.6504,2560.6426,-33.2507,24.4984,2408.2683
485.6,277.9716,289.1187,283.5452,-999.25,26.6797,61.8731,866.0663,2.0172,16.5173,2432.5547,-34.3116,41.4337,2377.4646
485.7,280.0551,290.387,285.221,-999.25,27.0913,62.9452,832.4631,2.0881,17.7207,2361.979,-32.5732,53.8404,2357.6079
485.8,281.3762,291.3593,286.3677,-999.25,26.9666,62.3129,824.7515,2.1234,18.3498,2335.3193,-30.6628,66.6021,2347.228
485.9,282.384,292.2292,287.3066,-999.25,26.7902,61.3148,822.6312,2.1509,18.7504,2321.5579,-29.2504,78.9177,2340.6179
486,282.7107,292.8678,287.7893,-999.25,26.6741,60.7096,826.9269,2.1829,18.6474,2328.3611,-28.957,88.377,2342.3176
486.1,282.5591,293.0881,287.8236,-999.25,26.7299,62.0179,831.498,2.259,18.0242,2344.1729,-28.1396,92.2344,2352.6006
486.2,281.9671,293.1062,287.5367,-999.25,26.8623,63.765,834.8862,2.3579,17.2089,2360.179,-26.7372,93.3502,2366.0535
486.3,279.8563,292.7535,286.3049,-999.25,27.1535,65.385,833.026,2.4941,16.0888,2368.2124,-23.9735,87.6933,2384.5354
486.4,277.1678,292.3474,284.7576,-999.25,27.5428,66.288,824.2851,2.6016,14.9987,2360.9106,-21.29,76.4368,2402.5208
486.5,275.7654,292.1551,283.9603,-999.25,27.936,67.1767,807.1417,2.5687,14.6148,2329.657,-20.8256,62.3447,2408.8567
486.6,274.8651,292.1089,283.487,-999.25,28.2416,68.4368,789.4246,2.4795,14.6495,2292.5457,-21.1509,53.7644,2408.2832
486.7,275.5202,292.3399,283.9301,-999.25,28.357,70.4143,772.6306,2.3062,15.1349,2249.6511,-22.3536,63.3496,2400.2732
486.8,279.1815,292.7119,285.9467,-999.25,28.3519,71.7904,761.4456,2.1591,15.3575,2219.3079,-23.5434,91.2069,2396.6011
486.9,283.2753,293.1485,288.2119,-999.25,28.3147,72.4697,753.4091,2.047,15.4753,2196.9568,-24.8071,118.2848,2394.658
487,286.6754,293.71,290.1927,-999.25,28.1333,71.6018,753.4431,2.0152,15.4128,2191.2688,-25.8476,137.2277,2395.6887
487.1,285.8393,294.2752,290.0572,-999.25,27.6038,69.8385,763.6234,2.0407,15.1484,2196.0747,-24.8287,146.9753,2400.0515
487.2,283.4915,294.828,289.1598,-999.25,27.0498,68.0961,775.3412,2.0733,14.8168,2202.7131,-22.6172,157.1054,2405.5225
487.3,279.5557,295.3658,287.4608,-999.25,26.7195,66.8589,784.6483,2.1132,14.4346,2211.1118,-18.2402,171.1095,2411.8298
487.4,278.0869,295.8168,286.9518,-999.25,27.089,66.504,781.4093,2.1934,14.2469,2219.0273,-14.5735,181.2656,2414.927
487.5,277.4137,296.1718,286.7928,-999.25,27.6492,66.3271,774.7103,2.3028,14.159,2226.324,-11.9429,186.0752,2416.3774
487.6,277.3313,296.2839,286.8076,-999.25,28.2582,66.2026,766.6363,2.4733,14.2536,2231.2065,-12.3253,177.8328,2414.8154
487.7,277.1714,296.2622,286.7168,-999.25,28.3837,65.8189,764.9625,2.6156,14.3508,2231.9614,-15.4956,168.1764,2413.2114
487.8,277.0682,296.2343,286.6513,-999.25,28.3732,65.3474,764.8959,2.7223,14.3998,2231.2097,-19.4217,161.0466,2412.4031
487.9,276.9636,296.2611,286.6123,-999.25,28.3647,64.833,763.9214,2.7327,14.2657,2227.9351,-23.907,161.0851,2414.6152
488,276.5914,296.2865,286.439,-999.25,28.5941,64.5858,758.6725,2.7,13.9795,2222.6975,-27.2392,159.5202,2419.3389
488.1,276.3146,296.2632,286.2889,-999.25,28.7126,65.0488,753.1396,2.6714,13.6958,2211.5293,-28.2466,144.9036,2424.0198
488.2,276.1822,296.2671,286.2246,-999.25,28.579,65.5642,750.3115,2.6558,13.5055,2197.2637,-28.5651,127.034,2427.1594
488.3,276.1663,296.3277,286.247,-999.25,27.9119,65.7318,754.0729,2.6747,13.5304,2178.3809,-28.0822,108.6814,2426.749
488.4,276.0063,296.2945,286.1504,-999.25,27.1032,65.0947,762.8254,2.7351,13.6878,2165.6272,-28.189,106.4264,2424.1509
